TOI,TIC,Magnitude,20 Period,120 Period,20 Depth,20 Error,120 Depth,120 Error
784.01,460984940,8.7537,3.8718234559729607,2.7973297329732976,0.0004778562974159131,0.034805867825855416,0.00034141010539979496,0.07523796408031087
823.01,158978373,9.9623,13.529252925292528,13.525675204784203,0.0020847313429734476,0.03156442152624765,0.0018109020545414585,0.047647055448239155
841.01,238932509,12.5528,3.493549354935493,3.4923917684297683,0.0110432767842364,0.03681514196488623,0.024203976724591538,0.03476829343385306
874.01,232025086,8.7542,5.90984098409841,5.290977995189258,0.00024340745891477986,0.10629358368174818,0.00016414981220161083,0.11683574085406391
899.01,177162886,11.5865,8.231929223525414,12.922742274227424,0.0008267578402345579,0.15603223655048784,0.006674534976617225,0.05033966998694351
901.01,214361331,9.6877,3.2283228322832285,3.243421641894162,0.0011083387669277016,0.023044563878698757,0.000925287127433767,0.023667600499904375
903.01,238197638,11.7874,7.276927692769277,7.27693142851639,0.0029801443396056107,0.04311623103628895,0.002814324673836334,0.05628083069482063
904.01,261257684,10.846,6.767378222970812,10.096909690969095,0.0012149858100450564,0.054783063380206616,0.001673257945578997,0.0841542885868215
913.01,407126408,9.6181,11.161716171617162,11.182185050188188,0.0012864492102849696,0.06588119638847863,0.0009286741132041821,0.06851388982444082
924.01,382068562,11.3593,12.12901290129013,12.129343852477056,0.016706782797755736,0.020757188866456968,0.0155028338494158,0.02968360727005978
934.01,220475245,12.708,3.7821782178217824,3.7812142600398655,0.013992696235924177,0.02076879708968756,0.01399826977064017,0.036153543839482175
102.01,149603524,9.7109,4.412091209120913,4.4123279114590135,0.011327354073266018,0.005955785397068095,0.012042403589558893,0.012233960994957804
104.01,231670397,9.8638,4.0883588358835885,4.088285696256394,0.0033489862609356823,0.0099746830351216,0.0033126371162668627,0.010823195144848677
106.01,38846515,10.3157,2.851935193519352,2.8500905446080163,0.006367911581254467,0.0077046863000295295,0.006450899229666738,0.012001932105846424
1067.01,201642601,13.1686,3.132763276327633,3.1314473481551577,0.010048142284402936,0.03962714558632023,0.010843111449278263,0.033955936173929356
1069.01,31858843,10.4293,2.9767476747674766,2.977655686360715,0.011027746486814125,0.006684680048466952,0.011023004006081352,0.006819337006159846
107.01,92352620,9.6433,3.94989498949895,3.94891725896262,0.011693717515778966,0.00622380033073053,0.011757612152697064,0.005187382192484716
1076.01,360742636,11.2474,2.5496549654965497,2.549415922690379,0.012813394119434864,0.007878040560691007,0.013042832343178535,0.012012146621219959
108.01,289793076,13.163,3.045004500450045,3.0436663378309023,0.017354274347342925,0.025905488500967636,0.018630406095201186,0.0224351584188966
109.01,29344935,13.2366,2.766126612661266,2.7667385325391223,0.012746301038026903,0.029432555909133035,0.012843747657019193,0.028174450492896734
110.01,281459670,11.6714,3.173717371737174,3.1742049542488,0.014370393135964155,0.017173300325003905,0.01209229955961591,0.022474197094720295
112.01,388104525,11.6035,2.498949894989499,2.4996054510941645,0.013081124084680299,0.00880754904005689,0.01351714630462223,0.00880056231974434
114.01,25155310,10.6103,3.2887788778877893,3.2887417454616754,0.005435903296087507,0.012346629563163717,0.005788987904150082,0.01564074590311282
1144.01,28230919,8.5077,4.887938793879388,4.887206970021935,0.0033488653833461694,0.010447590701551745,0.00334856931225967,0.023555648062601027
1148.01,349827430,7.9179,5.551005100510051,5.550950482086912,0.007211578695326499,0.0032126158423080096,0.00787074593584353,0.004245178311953448
115.01,281541555,13.0417,4.743624362436243,4.742903745820127,0.010724479237956254,0.04544795585936358,0.00937646113740287,0.07752913916643653
