System,Format,Type,Magnitude,Period,Time,Duration,Depth,Ratio
1912.01,20sec,KP,10.5579,5.402790279027903,2232.8230546936743,0.2,0.0052904533202848,1.0370456828003494
50712784.0,120sec, ,,5.403669124788265,2232.821735507555,0.2,0.0054864417758582,
1913.01,20sec,KP,11.8656,3.347284728472847,2202.030579488023,0.1,0.0101708634290944,1.043397083627011
53458803.0,120sec, ,,3.347564639452244,2202.0311582075333,0.1,0.0106122492398857,
1915.01,20sec,KP,13.1472,2.292229222922292,2202.8150796398686,0.1,0.0104250799235314,1.0033458977285372
98283926.0,120sec, ,,2.2908058132545923,2202.820658362872,0.1,0.0104599611747674,
1919.01,20sec,KP,11.3287,4.234623462346235,2311.822057811656,0.05,0.006501405472357,0.9971922997828188
102192004.0,120sec, ,,4.23449329631433,2311.821942068173,0.05,0.0064831514748003,
192.01,20sec,KP,10.2499,3.9225922592259233,2089.963978986128,0.1,0.0097483206211949,1.0079879203666195
183537452.0,120sec, ,,3.921803251432255,2089.964557696564,0.1,0.0098261894300253,
1923.01,20sec,KP,12.9264,4.203420342034203,2229.340309080208,0.1,0.0142826020352027,1.031847372040949
114299824.0,120sec, ,,4.206946527235981,2229.327045602304,0.1,0.0147374653759306,
1924.01,20sec,KP,8.0552,2.8246324632463247,3016.69478891082,0.15,0.0076752238087582,0.9981046527328642
371443216.0,120sec, ,,2.824240817421076,3016.6953676283456,0.15,0.0076606765942876,
1925.01,20sec,KP,11.9397,2.344884488448845,2256.153017331807,0.05,0.01526181764015,0.9645149809769528
118956453.0,120sec, ,,2.3440727736139952,2256.1585960408443,0.05,0.014720251750863,
1927.01,20sec,KP,12.3353,4.1117611761176125,2259.972780627721,0.05,0.0179978670775758,1.059298487970494
14344979.0,120sec, ,,4.111215689525749,2259.973590846076,0.05,0.0190651133819699,
1928.01,20sec,KP,12.3119,2.2785778577857787,2061.945711187878,0.1,0.0092442712608571,1.03272702745912
207077681.0,120sec, ,,2.2806603792692504,2061.9312898922576,0.1,0.0095468087802507,
1930.01,20sec,KP,12.1014,2.8792379237923797,2335.3354891522604,0.1,0.0061190377047795,1.103252724867866
160578764.0,120sec, ,,2.8778580828379865,2335.342225295196,0.1,0.0067508450213672,
1932.01,20sec,KP,11.3299,5.611461146114611,2234.5440413629726,0.25,0.0062373873934616,0.9476918526847308
386259537.0,120sec, ,,5.610266562209777,2234.550546039898,0.25,0.005911121214822,
1934.01,20sec,KP,10.5288,4.511551155115511,2338.020513851187,0.15,0.0098131412855091,1.009303932983871
125739286.0,120sec, ,,4.512743848642289,2338.0172499680466,0.15,0.0099044420943907,
1936.01,20sec,KP,11.7076,2.3507350735073507,2146.5583095356774,0.1,0.0132806618313544,1.084839751090481
178289267.0,120sec, ,,2.3509494513807816,2146.553888261477,0.1,0.0144073898754434,
194.01,20sec,KP,10.248,4.8996399639964,2091.5092104733826,0.1,0.0093041634269521,1.0229133766643994
211438925.0,120sec, ,,4.900533122619192,2091.509789198254,0.1,0.009517353228101,
195.01,20sec,KP,9.9696,2.071857185718572,2089.252212800181,0.1,0.0114960540541509,1.0136653222813974
230982885.0,120sec, ,,2.0726520896914176,2089.2477915127124,0.1,0.0116531513377653,
2129.01,20sec,KP,9.54417,4.628562856285629,2748.213733215405,0.05,0.00531130692708,1.0269715546960678
101721385.0,120sec, ,,4.628343167350038,2748.214311912548,0.05,0.0054545611323713,
2197.01,20sec,KP,9.0532,4.954245424542455,2038.758330110089,0.15,0.0056322962257214,1.0155082577905483
389352124.0,120sec, ,,4.95454261897837,2038.7589088288944,0.15,0.0057196433275426,
2198.01,20sec,KP,11.117,4.942544254425442,2040.918094090597,0.25,0.0070063218477495,0.9888883659996344
100566492.0,120sec, ,,4.956400297995596,2040.898672805212,0.25,0.0069284701636886,
2204.01,20sec,KP,13.191,2.2259225922592263,2037.132759561347,0.1,0.0105249975667479,1.0350036769061672
467971286.0,120sec, ,,2.224794441640384,2037.1383382615263,0.1,0.0108934111810126,
228.01,20sec,KP,13.2576,2.686168616861686,2089.5143173463257,0.1,0.0103627063789948,0.9752213733241129
77044471.0,120sec, ,,2.685531964537588,2089.5198960623497,0.1,0.0101059327462778,
229.01,20sec,KP,11.5005,3.126912691269127,2089.398888088532,0.05,0.0092660929826691,1.001081597524219
120610833.0,120sec, ,,3.126366912118755,2089.3994668064183,0.05,0.0092761151658983,
231.01,20sec,KP,11.4779,3.360936093609361,2090.094788820606,0.1,0.0198123414314737,1.016607285819406
204376737.0,120sec, ,,3.3613707455354,2090.090367531508,0.1,0.0201413706483779,
232.01,20sec,KP,11.8295,1.3385838583858387,2063.1096216139963,0.1,0.0190577500242582,0.9853188618086604
402026209.0,120sec, ,,1.338764389490254,2063.100200339331,0.1,0.0187779605625361,
2386.01,20sec,KP,10.5853,2.7583258325832585,2090.3793442895835,0.1,0.0062284504979803,1.0398350197165194
32487566.0,120sec, ,,2.758015067933436,2090.3799230181803,0.1,0.0064765609463707,
241.01,20sec,KP,10.9571,1.3873387338733874,2088.7292871756654,0.1,0.0110599804550806,1.0028730517728328
77031414.0,120sec, ,,1.3865598981140237,2088.739865886101,0.1,0.0110917563515345,
2414.01,20sec,KP,12.003,1.7773777377737774,2062.7392305194217,0.05,0.0122416424288149,1.0055252272984552
237320326.0,120sec, ,,1.777023967023165,2062.7398092279927,0.05,0.0123092802857405,
247.01,20sec,KP,11.9116,3.425292529252925,2090.7485139100345,0.1,0.009869972760275,1.0466683476142462
160148385.0,120sec, ,,3.425440541353865,2090.7490926176765,0.1,0.0103305880799947,
250.01,20sec,KP,11.5464,1.6291629162916292,2088.298872488926,0.1,0.010833487672851,1.0303630970162652
184240683.0,120sec, ,,1.6286508488832685,2088.299451199362,0.1,0.0111624259100863,
255.01,20sec,KP,13.7426,2.812931293129313,2090.079854839269,0.1,0.0126870331311226,1.0593629821060584
204317710.0,120sec, ,,2.811836381657968,2090.08543354924,0.1,0.0134401732518645,
265.01,20sec,KP,11.7276,5.925442544254426,2116.252916008414,0.1,0.0106662516887437,0.9511950706172396
159951311.0,120sec, ,,5.926006957131356,2116.2534947293216,0.1,0.0101456860282958,
272.01,20sec,KP,11.7617,3.312181218121813,2117.699702814727,0.1,0.0134413550786731,0.9961130125024532
268766053.0,120sec, ,,3.3121646773138167,2117.7002815386613,0.1,0.0133891086995322,
303.01,20sec,KP,12.0213,3.5618061806180625,2091.0850032692706,0.15,0.0050391120321202,0.9730263951473592
145750719.0,120sec, ,,3.560898349060829,2091.0855819769126,0.15,0.0049031890153576,
306.01,20sec,KP,11.7607,4.603210321032103,2089.499486679444,0.15,0.0060252886353741,1.145485358966062
114749636.0,120sec, ,,4.601413494184702,2089.5050654001247,0.15,0.0069018799153656,
338.01,20sec,KP,11.3151,5.363786378637864,2092.763610620528,0.15,0.0060241238791644,1.1234691056725945
116156517.0,120sec, ,,5.365186136075354,2092.7591893370177,0.15,0.0067679170669857,
391.01,20sec,KP,11.0529,1.954845484548455,2146.2093217008205,0.05,0.018117865883959,1.002051570464874
382391899.0,120sec, ,,1.954885114974144,2146.2099004149786,0.05,0.018155035962493,
398.01,20sec,KP,9.62713,1.36003600360036,2145.399597648905,0.1,0.0138412567274801,1.0226249952009303
1129033.0,120sec, ,,1.3594360786213635,2145.4051763588727,0.1,0.0141544150945141,
400.01,20sec,KP,11.3161,3.633963396339634,2147.474675136018,0.15,0.0075409165454011,1.0390801809757384
35857242.0,120sec, ,,3.634261670991581,2147.475253852039,0.15,0.0078356169287183,
404.01,20sec,KP,12.3943,2.9630963096309637,2144.9375955921264,0.05,0.0249480873150632,1.0018005818362776
166833457.0,120sec, ,,2.9624933240398748,2144.9381743074487,0.05,0.0249930083879326,
413.01,20sec,KP,9.6757,3.663216321632164,2145.367437901752,0.15,0.0098571781457911,0.9681012830840589
170634116.0,120sec, ,,3.66303916620285,2145.3680166247577,0.15,0.0095427468105285,
415.01,20sec,KP,10.5831,3.608610861086109,2115.936954600539,0.1,0.0051138913911925,1.079671445027366
152476657.0,120sec, ,,3.610678372067631,2115.9375333226108,0.1,0.0055213225080418,
418.01,20sec,KP,10.3074,2.235673567356736,2146.1032740839523,0.05,0.0140924201164689,0.9878989571796016
178284730.0,120sec, ,,2.2359639429289464,2146.098852808355,0.05,0.0139218871371964,
423.01,20sec,KP,10.4408,3.1620162016201623,2176.767947474379,0.1,0.0161514019425136,1.0132695448916178
43647325.0,120sec, ,,3.161490991583407,2176.7685261936595,0.1,0.0163657236956523,
434.01,20sec,KP,12.8461,4.388688868886889,2176.5763350010834,0.1,0.0216521255250919,1.0328023154570591
78055054.0,120sec, ,,4.388055389697386,2176.5783026344807,0.1,0.0223623653768818,
437.01,20sec,KP,13.5452,2.7446744674467447,2175.621426712253,0.05,0.0106813555261881,1.0469018621491315
32499655.0,120sec, ,,2.744218481254066,2175.622005432232,0.05,0.0111823309906433,
439.01,20sec,KP,11.7231,3.856285628562856,2175.5968544661027,0.15,0.0085834286324718,1.0261788167753096
13021029.0,120sec, ,,3.855419160277864,2175.602433179097,0.15,0.0088081326379452,
